#name	name2
NM_018234.3	STEAP3
NM_182915.3	STEAP3
NR_046721.1	STEAP3-AS1
NM_001079862.4	DBI
NM_001178042.4	DBI
NM_001282634.3	DBI
NM_001178041.4	DBI
NM_001178043.4	DBI
NM_020548.9	DBI
NM_001282633.3	DBI
NM_001282636.3	DBI
NM_001282635.3	DBI
NM_001352432.3	DBI
NM_001178017.3	DBI
NM_001079863.3	DBI
NM_002980.3	SCTR
NR_147846.1	SCTR-AS1
NR_147847.1	SCTR-AS1
NM_001105199.2	TMEM177
NM_030577.3	TMEM177
NM_001105198.2	TMEM177
NM_002881.3	RALB
NM_001369400.1	RALB
NM_002193.4	INHBB
NR_027181.1	LINC01101
NR_023343.1	RNU4ATAC
NR_037858.1	NIFK-AS1
NR_037856.1	NIFK-AS1
NM_032390.5	NIFK
NM_001261401.2	TSN
NM_004622.3	TSN
NR_048558.2	TSN
NR_048557.2	TSN
NR_048556.2	TSN
NR_048559.2	TSN
NR_147208.1	LINC01826
NR_146970.1	LINC01941
NM_016815.4	GYPC
NM_002101.5	GYPC
NM_001256584.2	GYPC
NM_001322244.2	TEX51
NR_136239.2	TEX51
NM_001320634.1	BIN1
NM_001320642.1	BIN1
NM_139343.3	BIN1
NM_001320640.2	BIN1
NM_139344.3	BIN1
NM_139345.3	BIN1
NM_001320633.2	BIN1
NM_139346.3	BIN1
NM_004305.4	BIN1
NM_001320632.2	BIN1
NM_001320641.2	BIN1
NM_139347.3	BIN1
NM_139348.3	BIN1
NM_139349.3	BIN1
NM_139350.3	BIN1
NM_139351.3	BIN1
NM_001001665.4	CYP27C1
NM_001367502.1	CYP27C1
NM_001367501.1	CYP27C1
NM_001303418.2	ERCC3
NM_001303416.2	ERCC3
NM_000122.2	ERCC3
NM_001375609.1	PROC
NM_001375604.1	PROC
NM_001375603.1	PROC
NM_001375606.1	PROC
NM_001375610.1	PROC
NM_001375608.1	PROC
NM_000312.4	PROC
NM_001375605.1	PROC
NM_001375607.1	PROC
NM_001375602.1	PROC
NM_001375611.1	PROC
NM_001375613.1	PROC
NR_039944.1	MIR4783
NM_017969.3	IWS1
NM_001256542.2	LIMS2
NM_017980.5	LIMS2
NM_001136037.4	LIMS2
NM_001161403.3	LIMS2
NM_001161404.2	LIMS2
NM_001161417.2	GPR17
NM_005291.3	GPR17
NM_001161416.2	GPR17
NM_001161415.2	GPR17
NM_018383.5	WDR33
NM_032740.4	SFT2D3
NM_001006623.4	WDR33
NM_001006622.3	WDR33
NM_004805.4	POLR2D
NM_031445.2	AMMECR1L
NM_001199140.2	AMMECR1L
NM_020120.4	UGGT1
NR_027671.3	UGGT1
NM_004807.3	HS6ST1
NR_110278.1	LOC101927881
NR_149127.1	LINC02572
NR_026740.1	PLAC9P1
NR_110285.1	LINC01856
NR_036537.1	RAB6C-AS1
NM_032144.3	RAB6C
NR_026758.2	FAR2P1
NM_001099771.2	POTEF
NR_033903.1	MED15P9
NM_207310.4	CCDC74B
NM_001258307.2	CCDC74B
NR_165309.1	CCDC74B
NM_017751.4	SMPD4
NM_001171083.2	SMPD4
NM_017951.5	SMPD4
NR_033232.3	SMPD4
NR_033231.3	SMPD4
NM_207312.3	TUBA3E
NM_032357.4	CCDC115
NM_001321119.2	CCDC115
NM_001321118.1	CCDC115
NR_135548.2	CCDC115
NR_104471.1	CCDC115
NM_001371734.1	IMP4
NM_001320304.2	IMP4
NM_001320305.2	IMP4
NM_001371728.1	IMP4
NM_001371726.1	IMP4
NM_033416.3	IMP4
NM_001371725.1	IMP4
NM_001371732.1	IMP4
NM_001320306.2	IMP4
NM_001371733.1	IMP4
NM_001320311.2	IMP4
NM_001320310.2	IMP4
NM_001371730.1	IMP4
NM_001320307.2	IMP4
NM_001320309.2	IMP4
NM_001371731.1	IMP4
NM_001142370.2	PTPN18
NM_014369.4	PTPN18
NR_046258.1	FAR2P2
NR_046259.1	FAR2P2
NR_046260.1	FAR2P2
NR_103761.1	CYP4F62P
NM_001277406.2	POTEI
NM_001371926.1	POTEI
NM_001079530.2	CFC1B
NR_033930.1	PRSS40B
NM_032545.4	CFC1
NM_001270420.2	CFC1
NM_001270421.2	CFC1
NM_001277083.2	POTEJ
NR_023391.1	CYP4F30P
NM_207364.2	GPR148
NM_152698.3	AMER3
NM_001105193.2	AMER3
NM_001105195.2	AMER3
NM_001105194.2	AMER3
NM_001321748.2	FAM168B
NM_001321747.2	FAM168B
NM_001321743.1	FAM168B
NM_001321744.1	FAM168B
NM_001009993.4	FAM168B
NM_001321745.1	FAM168B
NM_001321746.2	FAM168B
NM_001309451.2	PLEKHB2
NM_001309448.2	PLEKHB2
NM_001309450.2	PLEKHB2
NM_001267068.2	PLEKHB2
NM_001267067.2	PLEKHB2
NM_001267066.2	PLEKHB2
NM_017958.3	PLEKHB2
NM_001267063.2	PLEKHB2
NM_001100623.2	PLEKHB2
NM_001267062.2	PLEKHB2
NM_001267064.2	PLEKHB2
NM_001267065.2	PLEKHB2
NM_001309452.2	PLEKHB2
NR_030728.1	LOC440910
NR_036499.1	LINC01120
NR_002826.2	NOC2LP2
NM_080386.4	TUBA3D
NM_001085365.2	MZT2A
NR_039945.1	MIR4784
NM_001349046.2	CCDC74A
NM_001349047.2	CCDC74A
NM_001258306.3	CCDC74A
NM_001258305.3	CCDC74A
NM_001349041.2	CCDC74A
NM_138770.4	CCDC74A
NM_001349045.2	CCDC74A
NM_001349044.2	CCDC74A
NM_001349043.2	CCDC74A
NM_001258304.3	CCDC74A
NM_001349042.2	CCDC74A
NR_108087.1	LINC01087
NR_149015.2	C2orf27A
NR_149014.2	C2orf27A
NR_149016.2	C2orf27A
NR_161366.1	CDRT15P3
NR_031608.1	MIR663B
NM_001355461.1	ZNF806
NM_001304449.1	ZNF806
NR_135203.1	FAM201B
NR_162099.1	MIR9986
NM_001321235.2	LYPD1
NM_144586.7	LYPD1
NM_001321234.2	LYPD1
NM_001077427.4	LYPD1
NR_135572.1	NCKAP5-AS1
NR_110294.1	NCKAP5-AS2
NR_037450.1	MIR3679
NR_049856.1	MIR5590
NM_001241.4	CCNT2
NM_058241.3	CCNT2
NM_001320749.2	CCNT2
NM_001320748.2	CCNT2
NR_037649.2	CCNT2
NR_135468.2	CCNT2
NM_001018046.3	MAP3K19
NM_001018047.3	MAP3K19
NM_001282883.2	MAP3K19
NM_001018044.3	MAP3K19
NM_001321177.2	MAP3K19
NR_145723.1	SNORA40B
NR_029672.1	MIR128-1
NR_163478.1	LOC107985946
NM_014607.4	UBXN4
NR_045486.1	LCT-AS1
NM_005915.6	MCM6
NR_110200.1	DARS1-AS1
NR_110199.1	DARS1-AS1
NM_001008540.2	CXCR4
NM_001348060.2	CXCR4
NM_001348056.2	CXCR4
NM_001348059.2	CXCR4
NM_003467.3	CXCR4
NM_001024074.3	HNMT
NM_001024075.3	HNMT
NM_006895.3	HNMT
NR_135526.1	LINC01832
NR_033658.1	YY1P2
NR_106979.1	MIR7157
NR_033258.2	ZEB2
NR_040248.2	ZEB2-AS1
NR_110570.1	LINC01412
NR_136320.1	LOC105373656
NR_026904.1	PABPC1P2
NM_001317002.2	LYPD6B
NR_162091.1	MIR9899
NM_015702.3	MMADHC
NR_145421.1	LINC01931
NR_146972.1	LINC01817
NM_001254738.1	RND3
NM_005168.5	RND3
NR_110241.1	LINC01920
NR_110245.1	LINC02612
NR_110247.1	LINC02612
NR_110246.1	LINC02612
NR_110244.1	LINC02612
NM_198557.3	RBM43
NM_004688.3	NMI
NR_110248.1	LOC101929319
NM_007115.4	TNFAIP6
NR_039932.1	MIR4773-2
NR_039931.1	MIR4773-1
NM_012097.4	ARL5A
NM_001037174.2	ARL5A
NM_177985.3	ARL5A
NM_005843.6	STAM2
NM_001365602.3	PRPF40A
NM_001365604.3	PRPF40A
NM_001365596.3	PRPF40A
NM_001365597.3	PRPF40A
NM_001365598.3	PRPF40A
NM_001365599.3	PRPF40A
NM_001365603.3	PRPF40A
NM_001365605.3	PRPF40A
NM_001365600.3	PRPF40A
NM_001365601.3	PRPF40A
NM_017892.4	PRPF40A
NM_001354432.3	PRPF40A
NM_001354431.3	PRPF40A
NM_019845.3	RPRM
NR_161181.1	LOC100144595
NM_001260510.2	KCNJ3
NM_001260509.2	KCNJ3
NM_006186.4	NR4A2
NM_173173.3	NR4A2
NR_147695.1	FLJ46875
NM_014568.3	GALNT5
NM_001329868.2	GALNT5
NM_020711.3	ERMN
NM_001304346.2	ERMN
NM_001304345.2	ERMN
NM_001304344.2	ERMN
NM_001009959.3	ERMN
NR_034169.1	FAM133DP
NM_004288.5	CYTIP
NM_001111031.2	ACVR1C
NR_038850.1	CCDC148-AS1
NR_135242.1	PKP4-AS1
NM_001017920.3	DAPL1
NR_106948.1	MIR6888
NM_001128213.2	WDSUB1
NM_152528.3	WDSUB1
NM_001330278.2	WDSUB1
NM_001128212.3	WDSUB1
NM_001330274.2	WDSUB1
NM_001330280.2	WDSUB1
NM_001307994.2	WDSUB1
NM_001330276.2	WDSUB1
NM_001330277.2	WDSUB1
NM_001330279.2	WDSUB1
NR_110588.1	LOC643072
NR_110587.1	LOC643072
NM_001376246.1	MARCHF7
NM_001376249.1	MARCHF7
NM_001376247.1	MARCHF7
NM_001376245.1	MARCHF7
NM_001376237.1	MARCHF7
NM_001376238.1	MARCHF7
NM_001376254.1	MARCHF7
NM_001376251.1	MARCHF7
NM_001376253.1	MARCHF7
NM_001376250.1	MARCHF7
NM_001376255.1	MARCHF7
NM_001376252.1	MARCHF7
NM_001376248.1	MARCHF7
NM_001376244.1	MARCHF7
NM_001376240.1	MARCHF7
NM_001376243.1	MARCHF7
NM_001376239.1	MARCHF7
NM_001376234.1	MARCHF7
NM_001376235.1	MARCHF7
NM_001376236.1	MARCHF7
NM_001376242.1	MARCHF7
NM_001376241.1	MARCHF7
NM_001282806.2	MARCHF7
NM_022826.4	MARCHF7
NM_001282805.2	MARCHF7
NR_164790.1	MARCHF7
NR_164793.1	MARCHF7
NR_164789.1	MARCHF7
NR_164795.1	MARCHF7
NR_164791.1	MARCHF7
NR_164792.1	MARCHF7
NR_164794.1	MARCHF7
NM_001282807.2	MARCHF7
NM_014880.5	CD302
NM_001198763.2	CD302
NM_001198764.2	CD302
NR_103775.1	LINC02478
NR_039946.1	MIR4785
NM_001199135.3	TANK
NR_110593.1	LOC101929512
NR_110164.1	LINC01806
NR_110163.1	LINC01806
NM_006593.4	TBR1
NR_077058.1	AHCTF1P1
NR_147697.1	DPP4-DT
NR_110255.1	LOC101929532
NM_002054.5	GCG
NM_022168.4	IFIH1
NM_012198.5	GCA
NM_001330271.2	GCA
NM_001330270.2	GCA
NR_110258.2	KCNH7-AS1
NR_033309.1	SNORA70F
NR_110574.1	LOC101929633
NM_001081677.2	SCN3A
NM_006922.4	SCN3A
NM_001081676.2	SCN3A
NM_004482.4	GALNT3
NM_024753.5	TTC21B
NR_038984.1	TTC21B-AS1
NR_038983.1	TTC21B-AS1
NM_002976.4	SCN7A
NR_045628.1	SCN7A
NR_046665.1	XIRP2-AS1
NM_001199145.2	XIRP2
NM_001199144.2	XIRP2
NR_039933.1	MIR4774
NR_045786.1	CERS6-AS1
NR_045787.1	CERS6-AS1
NM_001171631.2	NOSTRIN
NM_052946.4	NOSTRIN
NM_001171632.2	NOSTRIN
NM_001039724.4	NOSTRIN
NM_001081686.2	G6PC2
NM_021176.3	G6PC2
NM_001289763.2	DHRS9
NM_199204.2	DHRS9
NM_001376924.1	DHRS9
NM_001142270.2	DHRS9
NM_001142271.2	DHRS9
NM_152384.3	BBS5
NM_006063.3	KLHL41
NM_004792.3	PPIG
NM_001199285.2	PHOSPHO2
NM_001199288.2	PHOSPHO2
NM_001008489.4	PHOSPHO2
NM_001199287.2	PHOSPHO2
NM_001199286.2	PHOSPHO2
NM_001199290.3	PHOSPHO2-KLHL23
NR_144936.2	PHOSPHO2-KLHL23
NM_144711.6	KLHL23
NM_001294145.2	SSB
NM_014168.4	METTL5
NM_001293186.2	METTL5
NM_001293187.2	METTL5
NR_145754.1	SNORD3K
NR_110576.1	MYO3B-AS1
NR_027433.1	LINC01124
NM_001290031.1	ERICH2
NM_001290030.1	ERICH2
NR_110644.1	ERICH2
NM_001289947.2	ERICH2
NM_013445.4	GAD1
NM_001201428.2	GORASP2
NM_015530.5	GORASP2
NM_001136555.2	TLK1
NM_001164821.2	DCAF17
NM_025000.4	DCAF17
NR_028482.2	DCAF17
NM_001256909.2	CYBRD1
NM_001127383.2	CYBRD1
NM_024843.4	CYBRD1
NM_001378455.1	DYNC1I2
NM_001271790.2	DYNC1I2
NM_001271788.2	DYNC1I2
NM_001320882.2	DYNC1I2
NM_001271786.2	DYNC1I2
NM_001378.3	DYNC1I2
NM_001378456.1	DYNC1I2
NM_001320884.2	DYNC1I2
NM_001271789.2	DYNC1I2
NM_001320883.2	DYNC1I2
NM_001271787.2	DYNC1I2
NM_001271785.2	DYNC1I2
NM_003705.5	SLC25A12
NR_047549.2	SLC25A12
NM_003642.4	HAT1
NR_027862.2	HAT1
NM_001038493.2	DLX1
NM_178120.5	DLX1
NM_004405.4	DLX2
NR_126376.1	DLX2-DT
NM_001316306.2	ITGA6
NM_001365529.2	ITGA6
NM_001365530.2	ITGA6
NM_001079818.3	ITGA6
NM_000210.4	ITGA6
NR_157573.1	ITGA6-AS1
NR_103731.1	PDK1
NM_002610.5	PDK1
NM_001278549.2	PDK1
NR_103729.2	PDK1
NR_026995.1	RAPGEF4-AS1
NM_145810.3	CDCA7
NM_031942.5	CDCA7
NM_001017371.5	SP3
NM_003111.5	SP3
NM_001172712.1	SP3
NR_136175.1	LINC01960
NR_038897.1	LINC01305
NM_001145250.2	SP9
NM_001193528.2	SCRN3
NM_024583.5	SCRN3
NM_001033045.4	GPR155
NM_001267050.2	GPR155
NM_152529.7	GPR155
NM_001267051.2	GPR155
NM_001375834.1	WIPF1
NM_001375832.1	WIPF1
NM_001375833.1	WIPF1
NM_003387.5	WIPF1
NM_001375839.1	WIPF1
NM_001375838.1	WIPF1
NM_001375837.1	WIPF1
NR_002315.1	H3P6
NM_001039523.3	CHRNA1
NM_000079.4	CHRNA1
NM_001206602.2	CHN1
NR_030630.1	MIR933
NM_001002258.5	ATP5MC3
NM_001190329.2	ATP5MC3
NM_001689.5	ATP5MC3
NM_000523.4	HOXD13
NM_021193.4	HOXD12
NM_021192.3	HOXD11
NM_002148.4	HOXD10
NM_014213.4	HOXD9
NM_001199747.2	HOXD8
NM_001199746.2	HOXD8
NM_019558.4	HOXD8
NR_038435.1	HOXD-AS2
NR_148241.1	LOC401021
NR_029609.1	MIR10B
NM_014621.3	HOXD4
NM_006898.5	HOXD3
NR_110458.1	HAGLR
NR_110462.1	HAGLR
NR_110463.1	HAGLR
NR_110467.1	HAGLR
NR_110464.1	HAGLR
NR_110468.1	HAGLR
NR_110461.1	HAGLR
NR_110459.1	HAGLR
NR_110460.1	HAGLR
NR_110465.1	HAGLR
NR_110466.1	HAGLR
NR_033979.2	HAGLR
NR_110457.1	HAGLROS
NM_024501.3	HOXD1
NR_106991.1	MIR7704
NM_001319097.2	MTX2
NM_001319098.2	MTX2
NM_006554.5	MTX2
NM_001006635.3	MTX2
NR_031648.1	MIR1246
NR_040001.2	LINC01116
NR_110599.1	LINC01117
NR_157853.1	LOC105373759
NM_001330248.1	HNRNPA3
NM_001330247.1	HNRNPA3
NM_001330250.1	HNRNPA3
NM_001330251.1	HNRNPA3
NM_001330249.1	HNRNPA3
NM_194247.3	HNRNPA3
NR_039646.1	MIR4444-1
NR_138470.2	HNRNPA3
NR_036075.1	MIR3128
NR_026966.1	LOC100130691
NR_106767.1	MIR6512
NM_152517.3	TTC30B
NM_152275.4	TTC30A
NR_136171.1	PDE11A-AS1
NM_152945.4	RBM45
NM_001365578.1	RBM45
NM_001365579.1	RBM45
NM_145739.3	OSBPL6
NR_110206.1	CHROMR
NR_110205.1	CHROMR
NR_110204.1	CHROMR
NM_001042702.5	PJVK
NM_001353777.1	PJVK
NM_001353775.2	PJVK
NM_001353776.2	PJVK
NM_001353778.2	PJVK
NM_001369912.1	PJVK
NM_181342.3	FKBP7
NM_001135212.2	FKBP7
NM_019091.4	PLEKHA3
NM_133379.5	TTN
NR_120594.1	LOC101927055
NR_031659.1	MIR1258
NM_001376030.1	CWC22
NM_001376029.1	CWC22
NM_001376033.1	CWC22
NM_001376032.1	CWC22
NM_020943.3	CWC22
NR_039637.1	MIR4437
NM_001316312.2	ITGA4
NM_000885.6	ITGA4
NR_146176.2	NEUROD1
NR_146175.2	NEUROD1
NM_002500.5	NEUROD1
NM_001287505.2	ITPRID2
NM_001287504.2	ITPRID2
NM_001287503.2	ITPRID2
NM_006751.7	ITPRID2
NM_001130445.3	ITPRID2
NR_109843.2	ITPRID2
NM_001258314.2	PDE1A
NM_001463.4	FRZB
NM_001142314.2	DUSP19
NM_001321519.2	DUSP19
NM_080876.4	DUSP19
NR_135688.2	DUSP19
NR_039638.1	MIR548AE1
NR_136319.1	LOC105373782
NR_110216.1	FSIP2-AS2
NR_110215.1	FSIP2-AS2
NR_110214.1	FSIP2-AS2
NR_110217.1	FSIP2-AS2
NR_144453.1	FSIP2-AS1
NR_144454.1	FSIP2-AS1
NM_018471.3	ZC3H15
NM_001145000.3	ITGAV
NM_002210.5	ITGAV
NM_001144999.3	ITGAV
NR_030287.1	MIR561
NR_161166.1	DIRC1
NM_000090.4	COL3A1
NR_031647.1	MIR1245A
NR_039947.1	MIR1245B
NR_037401.1	MIR3606
NR_036076.1	MIR3129
NM_014585.6	SLC40A1
NM_001353494.2	ASDURF
NM_001353493.2	ASDURF
NM_001353497.2	ASNSD1
NM_019048.4	ASNSD1
NM_001376082.1	OSGEPL1
NM_001376081.1	OSGEPL1
NM_001376083.1	OSGEPL1
NM_001376079.1	OSGEPL1
NM_001376080.1	OSGEPL1
NM_001376085.1	OSGEPL1
NM_001376078.1	OSGEPL1
NM_001376077.1	OSGEPL1
NM_022353.3	OSGEPL1
NM_001376097.1	OSGEPL1
NM_001376098.1	OSGEPL1
NM_001376099.1	OSGEPL1
NM_001376100.1	OSGEPL1
NM_001376101.1	OSGEPL1
NM_001376088.1	OSGEPL1
NM_001376092.1	OSGEPL1
NM_001376084.1	OSGEPL1
NM_001376094.1	OSGEPL1
NM_001376095.1	OSGEPL1
NM_001354347.2	OSGEPL1
NR_164768.1	OSGEPL1
NR_164769.1	OSGEPL1
NR_148883.1	OSGEPL1
NR_102429.1	OSGEPL1-AS1
NM_001371388.1	ORMDL1
NM_001371386.1	ORMDL1
NM_001371385.1	ORMDL1
NM_001371384.1	ORMDL1
NM_001371387.1	ORMDL1
NR_163942.1	ORMDL1
NM_016467.5	ORMDL1
NM_001128150.2	ORMDL1
NM_001321051.2	PMS1
NM_001321049.2	PMS1
NM_005259.3	MSTN
NM_001042521.2	C2orf88
NM_001042520.2	C2orf88
NM_001042519.2	C2orf88
NM_032321.3	C2orf88
NM_001142645.2	NEMP2
NR_136298.2	NEMP2
NM_001321313.1	NAB1
NM_001321312.2	NAB1
NM_005966.4	NAB1
NM_001321315.1	NAB1
NM_001321314.1	NAB1
NM_001384881.1	STAT1
NM_001384884.1	STAT1
NM_001384891.1	STAT1
NM_001384886.1	STAT1
NM_007315.4	STAT1
NM_001384889.1	STAT1
NM_001384882.1	STAT1
NM_001384888.1	STAT1
NM_001384880.1	STAT1
NM_001384887.1	STAT1
NM_001384885.1	STAT1
NM_001384883.1	STAT1
NM_001384890.1	STAT1
NM_139266.3	STAT1
NM_003151.4	STAT4
NM_001243835.2	STAT4
NR_131917.1	NABP1-OT1
NM_004657.6	CAVIN2
NM_001305145.1	TMEFF2
NR_002769.1	PCGEM1
NR_152587.1	PCGEM1
NR_110222.1	LINC01821
NR_110223.1	LINC01790
NM_001127257.2	SLC39A10
NM_020342.3	SLC39A10
NR_110225.1	HECW2-AS1
NR_110226.1	HECW2-AS1
NR_034036.1	LOC100130452
NM_001353340.1	CCDC150
NM_213608.3	C2orf66
NR_135584.1	ANKRD44-AS1
NR_046837.1	ANKRD44-IT1
NM_012433.4	SF3B1
NM_001308824.1	SF3B1
NM_001005526.2	SF3B1
NM_001320818.1	COQ10B
NM_025147.4	COQ10B
NM_001320819.2	COQ10B
NM_001320820.2	COQ10B
NM_002156.5	HSPD1
NM_199440.2	HSPD1
NR_132788.1	SNORA105B
NM_002157.3	HSPE1
NM_001202485.2	HSPE1-MOB4
NM_199482.4	MOB4
NM_001100819.3	MOB4
NM_015387.5	MOB4
NM_001204094.1	MOB4
NM_138395.4	MARS2
NM_001284361.2	BOLL
NM_001284362.2	BOLL
NM_033030.6	BOLL
NM_197970.3	BOLL
NM_001284358.2	BOLL
NR_026830.1	SATB2-AS1
NR_110270.1	LINC01877
NM_001363886.1	FTCDNL1
NM_001350853.2	FTCDNL1
NM_153689.6	C2orf69
NM_001369399.1	MAIP1
NM_024520.3	MAIP1
NR_161377.1	MAIP1
NM_152387.4	KCTD18
NM_001321550.2	KCTD18
NM_001321547.2	KCTD18
NM_001321548.2	KCTD18
NM_001160046.1	SGO2
NM_001160033.1	SGO2
NM_152524.6	SGO2
NR_110275.1	BZW1-AS1
NM_001321690.1	BZW1
NM_001321688.2	BZW1
NM_001321693.2	BZW1
NM_001321694.2	BZW1
NM_014670.4	BZW1
NM_001321691.2	BZW1
NM_001207067.2	BZW1
NM_001207069.2	BZW1
NM_001207068.3	BZW1
NM_032472.4	PPIL3
NM_130906.3	PPIL3
NM_001142355.1	NIF3L1
NM_001136039.2	NIF3L1
NM_001369444.1	NIF3L1
NM_001369441.2	NIF3L1
NM_021824.3	NIF3L1
NM_001369443.1	NIF3L1
NM_001369442.1	NIF3L1
NM_001369445.2	NIF3L1
NM_001142356.1	NIF3L1
NM_006190.5	ORC2
NR_033915.2	ORC2
NM_002491.3	NDUFB3
NM_001257102.2	NDUFB3
NM_001351591.2	CFLAR
NM_001351593.2	CFLAR
NM_001351594.2	CFLAR
NM_001127183.4	CFLAR
NR_147252.2	CFLAR
NR_147255.2	CFLAR
NR_147253.2	CFLAR
NM_001351592.2	CFLAR
NM_001308042.3	CFLAR
NM_001202518.2	CFLAR
NM_001202515.1	CFLAR
NR_040030.1	CFLAR-AS1
NM_001306083.2	CASP10
NM_001230.5	CASP10
NM_001206524.2	CASP10
NM_032976.4	CASP10
NM_032977.4	CASP10
NM_001206542.2	CASP10
NM_032974.5	CASP10
NM_001080125.2	CASP8
NR_111983.2	CASP8
NM_033356.4	CASP8
NM_001372051.1	CASP8
NM_139163.4	FLACC1
NM_001127391.3	FLACC1
NM_001289993.2	FLACC1
NR_110620.2	FLACC1
NM_018571.6	STRADB
NM_001206864.2	STRADB
NM_001168217.2	C2CD6
NM_033066.3	MPP4
NM_139158.2	CDK15
NM_001366386.2	CDK15
NM_001261436.1	CDK15
NM_001261435.1	CDK15
NR_135244.1	KIAA2012-AS1
NR_135243.1	KIAA2012-AS1
NM_001371394.1	SUMO1
NM_001005781.2	SUMO1
NM_001371393.1	SUMO1
NM_001371392.1	SUMO1
NM_001005782.2	SUMO1
NR_163943.1	SUMO1
NM_003352.8	SUMO1
NR_003058.1	SNORD70
NR_145774.1	SNORD70B
NR_003694.1	SNORD11B
NR_003031.1	SNORD11
NM_018256.4	WDR12
NM_001371664.1	WDR12
NM_001371700.1	CYP20A1
NM_001371703.1	CYP20A1
NM_001371696.1	CYP20A1
NM_001371704.1	CYP20A1
NM_001371699.1	CYP20A1
NM_001371701.1	CYP20A1
NM_001371702.1	CYP20A1
NM_001371697.1	CYP20A1
NM_001371706.1	CYP20A1
NM_177538.3	CYP20A1
NM_001371695.1	CYP20A1
NR_163983.1	CYP20A1
NR_163984.1	CYP20A1
NR_163982.1	CYP20A1
NR_163981.1	CYP20A1
NR_163985.1	CYP20A1
NM_001371705.1	CYP20A1
NM_001371698.1	CYP20A1
NM_012092.4	ICOS
NM_017759.5	INO80D
NM_001199984.2	NDUFS1
NM_005006.7	NDUFS1
NM_001199981.2	NDUFS1
NM_001199983.2	NDUFS1
NM_001199982.2	NDUFS1
NR_033248.1	GCSHP3
NM_021121.4	EEF1B2
NM_001037663.2	EEF1B2
NM_001959.4	EEF1B2
NR_002589.1	SNORD51
NR_002590.1	SNORA41
NM_001261454.1	GPR1
NM_001261455.1	GPR1
NM_001261453.2	GPR1
NM_001261452.2	GPR1
NM_005279.4	GPR1
NM_001098199.2	GPR1
NM_020923.3	ZDBF2
NM_001369654.1	ZDBF2
NM_001285549.2	ZDBF2
NM_001102659.3	FAM237A
NM_001093730.1	DYTN
NM_014929.4	FASTKD2
NM_001136193.2	FASTKD2
NM_001136194.2	FASTKD2
NR_036077.1	MIR3130-1
NR_036078.1	MIR3130-2
NM_173077.3	CPO
NM_001270944.2	KLF7
NR_036227.1	MIR2355
NR_106999.1	MIR7845
NR_110283.1	MYOSLID-AS1
NR_146555.1	MYOSLID
NR_146973.1	LINC01802
NR_031633.1	MIR1302-4
NM_001371428.1	CREB1
NM_001330136.2	METTL21A
NM_001330131.2	METTL21A
NM_001308021.3	METTL21A
NM_001330135.2	METTL21A
NM_001330133.2	METTL21A
NM_001330132.2	METTL21A
NM_001330137.2	METTL21A
NM_145280.7	METTL21A
NM_001127395.4	METTL21A
NM_001330130.2	METTL21A
NM_001330134.2	METTL21A
NR_135567.1	LINC01857
NM_152523.3	CCNYL1
NM_001142300.2	CCNYL1
NM_001330218.2	CCNYL1
NR_039934.1	MIR4775
NM_003468.4	FZD5
NR_038437.1	LOC100507443
NM_006891.4	CRYGD
NM_020989.4	CRYGC
NM_005210.4	CRYGB
NM_014617.4	CRYGA
NM_001099334.3	C2orf80
NM_001282387.1	IDH1
NM_001282386.1	IDH1
NM_005896.4	IDH1
NR_046452.1	IDH1-AS1
NM_152671.4	PIKFYVE
NM_001178000.2	PIKFYVE
NM_001375553.1	MAP2
NM_001375551.1	MAP2
NM_001375554.1	MAP2
NM_001375559.1	MAP2
NM_001375557.1	MAP2
NM_001375555.1	MAP2
NM_001375558.1	MAP2
NM_001375556.1	MAP2
NM_001375552.1	MAP2
NR_164696.1	MAP2
NR_164699.1	MAP2
NR_164694.1	MAP2
NR_164695.1	MAP2
NR_164697.1	MAP2
NR_164698.1	MAP2
NM_001318930.2	RPE
NM_001278286.2	RPE
NM_001278288.2	RPE
NM_006916.3	RPE
NM_001278285.2	RPE
NM_001318929.2	RPE
NM_199229.3	RPE
NM_001278289.2	RPE
NM_001318927.2	RPE
NM_001318928.2	RPE
NM_001318926.2	RPE
NM_001318931.2	RPE
NM_001278282.2	RPE
NM_001278283.2	RPE
NM_001608.4	ACADL
NM_006055.3	LANCL1
NM_001136574.2	LANCL1
NM_001136575.2	LANCL1
NM_001875.5	CPS1
NR_163592.1	CPS1
NR_002763.2	CPS1-IT1
NR_031643.1	MIR548F2
NR_131942.1	LINC01878
NR_131941.1	LINC01878
NR_039936.1	MIR4776-2
NR_039935.1	MIR4776-1
NR_146974.1	LINC01953
NR_161186.1	SPAG16-DT
NR_144752.1	SPAG16-DT
NR_039640.1	MIR4438
NR_047698.1	VWC2L-IT1
NR_145773.1	SNORA70I
NM_004044.7	ATIC
NM_054034.3	FN1
NR_110607.1	LOC102724849
NR_132383.1	LINC01614
NM_001372188.1	MREG
NM_018000.3	MREG
NM_001372190.1	MREG
NM_001372189.1	MREG
NM_001142312.2	TMEM169
NM_138390.4	TMEM169
NM_001142311.2	TMEM169
NM_001142310.2	TMEM169
NR_037701.1	LINC01963
NM_000998.5	RPL37A
NR_110392.1	LINC01280
NM_001313993.2	IGFBP2
NM_001313992.2	IGFBP2
NM_000597.3	IGFBP2
NM_001313990.2	IGFBP2
NM_000599.4	IGFBP5
NM_003284.4	TNP1
NR_135525.1	LOC105373876
NR_130782.1	LINC01921
